정류장명,위도,경도,관리부서,서비스아이디,권역
반용회관,35.62113622,129.2685192,버스택시과,15251,울산광역시 울주군
반용회관,35.62108406,129.2687195,버스택시과,15252,울산광역시 울주군
반정마을,35.49998563,129.2417748,버스택시과,24608,울산광역시 울주군
반정마을,35.49986586,129.2417154,버스택시과,24607,울산광역시 울주군
반정삼거리,35.49199786,129.2292877,버스택시과,24629,울산광역시 울주군
반정삼거리,35.49068951,129.2293838,버스택시과,24630,울산광역시 울주군
반천,35.55425553,129.1784833,버스택시과,30425,울산광역시 울주군
반천,35.55415926,129.1781224,버스택시과,30426,울산광역시 울주군
반천마을,35.5533488,129.1786778,버스택시과,30461,울산광역시 울주군
반천마을,35.55330906,129.1789455,버스택시과,30462,울산광역시 울주군
반천산업단지입구,35.54927764,129.1609241,버스택시과,30450,울산광역시 울주군
반천산업단지입구,35.54936192,129.1604731,버스택시과,30449,울산광역시 울주군
반천초등학교,35.55636198,129.181323,버스택시과,30428,울산광역시 울주군
반천초등학교,35.55670877,129.1819615,버스택시과,30427,울산광역시 울주군
반천현대아파트,35.55892478,129.1899969,버스택시과,30435,울산광역시 울주군
반천현대아파트,35.55954123,129.1894469,버스택시과,30458,울산광역시 울주군
반천현대아파트입구,35.56283653,129.1873613,버스택시과,30432,울산광역시 울주군
반천현대아파트입구,35.56263999,129.1869029,버스택시과,30431,울산광역시 울주군
밤골마을,35.64059114,129.2280584,버스택시과,15338,울산광역시 울주군
밤골마을,35.64060052,129.2279119,버스택시과,15337,울산광역시 울주군
방기,35.50528103,129.0896029,교통과,5067,양산시
방기,35.50542291,129.089565,버스택시과,30140,울산광역시 울주군
방기,35.50563454,129.0903704,버스택시과,30139,울산광역시 울주군
방기농협,35.50656017,129.0877146,버스택시과,66302,울산광역시 울주군
방기농협,35.50645685,129.0876628,버스택시과,66301,울산광역시 울주군
방기초등학교,35.50698788,129.0921933,버스택시과,30137,울산광역시 울주군
방기초등학교,35.50683636,129.0922709,버스택시과,30138,울산광역시 울주군
방말,35.63075562,129.1576867,버스택시과,30321,울산광역시 울주군
방말,35.63129949,129.158126,버스택시과,30322,울산광역시 울주군
방송대 후문,35.57936153,129.3143165,버스택시과,62201,울산광역시 중구
방송대 후문,35.57951679,129.3142672,버스택시과,62202,울산광역시 중구
방아다리마을,35.62067845,129.2860336,버스택시과,21315,울산광역시 울주군
방아다리마을,35.62019707,129.2859989,버스택시과,21316,울산광역시 울주군
방어동 행정복지센터,35.48559473,129.4231908,버스택시과,25008,울산광역시 동구
방어동 행정복지센터,35.48593284,129.4243791,버스택시과,25007,울산광역시 동구
방어동행정복지센터,35.48599208,129.424244,버스택시과,25014,울산광역시 동구
방어진고등학교,35.50347515,129.4240159,버스택시과,60807,울산광역시 동구
방어진고등학교,35.50322322,129.4241984,버스택시과,60808,울산광역시 동구
방어진농협,35.48498381,129.4244481,버스택시과,61104,울산광역시 동구
방어진농협,35.48519365,129.4245618,버스택시과,61103,울산광역시 동구
방어진성당,35.49178199,129.4204956,버스택시과,70805,울산광역시 동구
방어진성당사거리,35.49213146,129.4204813,버스택시과,70806,울산광역시 동구
방어진시외버스터미널,35.4857926,129.4262372,버스택시과,61115,울산광역시 동구
방어진시외버스터미널,35.48576833,129.4264425,버스택시과,61116,울산광역시 동구
방어진시외터미널,35.48680576,129.4261629,버스택시과,61105,울산광역시 동구
방어진시장,35.4843441,129.4234795,버스택시과,61101,울산광역시 동구
방어진시장,35.48426916,129.4236007,버스택시과,61102,울산광역시 동구
방어진우체국,35.48708996,129.4211159,버스택시과,70538,울산광역시 동구
방어진제일교회,35.48607229,129.4218421,버스택시과,70809,울산광역시 동구
방어진제일교회,35.48604895,129.4216942,버스택시과,70810,울산광역시 동구
방어진제일교회,35.48626036,129.4213909,버스택시과,70530,울산광역시 동구
방어진제일교회,35.48613688,129.4213757,버스택시과,70529,울산광역시 동구
방어진중학교,35.50389252,129.418705,버스택시과,60804,울산광역시 동구
방어진중학교,35.50411087,129.418764,버스택시과,60803,울산광역시 동구
방어진초등학교,35.48786879,129.425855,버스택시과,25009,울산광역시 동구
방어진초등학교,35.48739516,129.4254578,버스택시과,25010,울산광역시 동구
방어진터미널,35.48670203,129.4261108,버스택시과,61106,울산광역시 동구
밭외,35.69677782,129.1169385,버스운영과,31826,울산광역시 울주군
배내입구,35.59560943,129.0315976,버스택시과,30254,울산광역시 울주군
배내입구,35.59524682,129.0314461,버스택시과,30253,울산광역시 울주군
배내정상,35.57923062,129.0281453,버스택시과,30275,울산광역시 울주군
배내정상,35.57921988,129.0280076,버스택시과,30274,울산광역시 울주군
백골부대성역지,35.43467206,129.3243631,버스택시과,31607,울산광역시 울주군
백골부대성역지,35.43467792,129.3236387,버스택시과,31608,울산광역시 울주군
백동마을(가상),35.39940786,129.1626806,교통과,0,양산시
백련마을,35.52553648,129.0089195,교통과,30285,양산시
백록새동네,35.47319777,129.0861249,교통과,59260,양산시
백록새동네,35.47357018,129.0860767,교통과,59259,양산시
백양사,35.5742986,129.3121451,버스택시과,11806,울산광역시 중구
백양사,35.57412667,129.3122554,버스택시과,11805,울산광역시 중구
백양초등학교,35.5764893,129.3173436,버스택시과,23902,울산광역시 중구
백양초등학교,35.57674,129.3173095,버스택시과,23901,울산광역시 중구
백천마을,35.55965219,129.2514968,버스택시과,40218,울산광역시 울주군
"백천마을,울산상업고등학교",35.55877294,129.2529995,버스택시과,40219,울산광역시 울주군
버덩길,35.60619984,129.3122457,버스택시과,14529,울산광역시 북구
버덩길,35.60630477,129.3123558,버스택시과,14530,울산광역시 북구
번덕마을,35.50149907,129.4289678,버스택시과,24232,울산광역시 동구
번덕마을,35.50000017,129.4283629,버스택시과,24231,울산광역시 동구
번영교입구,35.55442584,129.3237293,버스택시과,40519,울산광역시 중구
번영로두산위브,35.52962863,129.3287032,버스택시과,64310,울산광역시 남구
번영로두산위브,35.52884916,129.3302761,버스택시과,40533,울산광역시 남구
번영로두산위브,35.52952278,129.3287776,버스택시과,64309,울산광역시 남구
번영로입구,35.5557057,129.3240426,버스택시과,66807,울산광역시 중구
번영로입구(종점),35.55567525,129.3239716,버스택시과,66808,울산광역시 중구
번영로코아루,35.53990018,129.3267058,버스택시과,40527,울산광역시 남구
번영사거리,35.53939287,129.3274568,버스택시과,40528,울산광역시 남구
번영사거리,35.53705147,129.3265944,버스택시과,40413,울산광역시 남구
번영사거리,35.5372014,129.3258467,버스택시과,40414,울산광역시 남구
벌방,35.43877797,129.2270537,버스택시과,16000,울산광역시 울주군
벌방,35.43868789,129.2272962,버스택시과,16001,울산광역시 울주군
벌장,35.54598488,129.1141635,버스택시과,30113,울산광역시 울주군
벌장,35.54591062,129.1143458,버스택시과,30114,울산광역시 울주군
벌장마을,35.54528273,129.1170578,버스택시과,30160,울산광역시 울주군
벌장마을회관,35.54545096,129.1171072,버스택시과,30161,울산광역시 울주군
범곡,35.71823996,129.0548311,교통행정과,2058,경주시
범곡,35.7182327,129.0546789,교통행정과,2059,경주시
범서읍행정복지센터,35.56871983,129.2309499,버스택시과,40211,울산광역시 울주군
범서읍행정복지센터,35.56878464,129.2310547,교통과,40212,울산광역시 울주군
범서중리,35.59771456,129.2334423,버스택시과,20733,울산광역시 울주군
범서중리,35.59756263,129.2335934,버스택시과,20734,울산광역시 울주군
범서중학교앞,35.5683983,129.2438043,버스택시과,20411,울산광역시 울주군
범서중학교앞,35.56871955,129.2438518,버스택시과,20412,울산광역시 울주군
범서초등학교앞,35.56372674,129.2318139,버스택시과,20809,울산광역시 울주군
범서초등학교앞,35.56394679,129.2320455,버스택시과,20810,울산광역시 울주군
범서파출소,35.57182112,129.2439295,버스택시과,20418,울산광역시 울주군
범서파출소,35.5716826,129.2439284,버스택시과,20417,울산광역시 울주군
범어사역,35.27412556,129.0924551,버스운영과,57167,부산광역시
범어사역,35.27494019,129.0928174,버스운영과,57173,부산광역시
법원,35.53856259,129.286156,버스택시과,63711,울산광역시 남구
법원,35.53855326,129.2860058,버스택시과,63710,울산광역시 남구
법원,35.53547359,129.2888794,버스택시과,40606,울산광역시 남구
법원,35.53514764,129.288882,버스택시과,40605,울산광역시 남구
법조타운삼거리,35.53753658,129.2835583,버스택시과,63713,울산광역시 남구
베데스다병원,35.35414967,129.043551,교통과,4836,양산시
베데스다병원,35.35398158,129.0432521,교통과,4870,양산시
벽산블루밍,35.63729572,129.3289389,버스택시과,14213,울산광역시 북구
벽산블루밍,35.63701381,129.3286645,버스택시과,14214,울산광역시 북구
벽산아파트,35.50727167,129.42138,버스택시과,60601,울산광역시 동구
벽산아파트,35.54625311,129.3408922,버스택시과,63306,울산광역시 남구
벽산아파트,35.53957956,129.2525472,버스택시과,76506,울산광역시 남구
벽산아파트,35.5394098,129.2523534,버스택시과,76508,울산광역시 남구
벽산아파트,35.54613675,129.3408225,버스택시과,63303,울산광역시 남구
벽산아파트,35.50720854,129.4209756,버스택시과,60602,울산광역시 동구
벽산아파트앞,35.58260672,129.3648307,버스택시과,25704,울산광역시 북구
벽산아파트앞,35.58234155,129.3639938,버스택시과,25703,울산광역시 북구
벽산아파트입구,35.54703766,129.3402093,버스택시과,73902,울산광역시 남구
벽산유토피아,35.54663432,129.4253242,버스택시과,27302,울산광역시 동구
벽산유토피아,35.54636839,129.4251471,버스택시과,27301,울산광역시 동구
변전소,35.51790484,129.3410298,버스택시과,23502,울산광역시 남구
변전소,35.51789051,129.3407513,버스택시과,23501,울산광역시 남구
병영1동행정복지센터,35.56951235,129.3465758,버스택시과,40503,울산광역시 중구
병영2동행정복지센터,35.57923749,129.3465237,버스택시과,72705,울산광역시 중구
병영2동행정복지센터,35.57908072,129.346365,버스택시과,72706,울산광역시 중구
병영사거리,35.56908002,129.3447199,버스택시과,72710,울산광역시 중구
병영사거리,35.56878908,129.3454389,버스택시과,40506,울산광역시 중구
병영사거리,35.56891542,129.3445303,버스택시과,40505,울산광역시 중구
병영성,35.57680175,129.3462861,버스택시과,24902,울산광역시 중구
병영성,35.57672612,129.3461134,버스택시과,24901,울산광역시 중구
병영시장,35.57035946,129.3460138,버스택시과,72707,울산광역시 중구
병영시장,35.57033002,129.3461839,버스택시과,72708,울산광역시 중구
병영초등학교입구,35.57421946,129.3460183,버스택시과,24904,울산광역시 중구
